#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 160  60
# Band-Index    1
   0.70215    -64.249614
   0.72226    -64.249612
   0.74237    -64.249612
   0.76249    -64.249612
   0.78260    -64.249614
   0.80271    -64.249614
   0.82283    -64.249615
   0.84294    -64.249617
   0.86305    -64.249618
   0.88317    -64.249620
   0.90328    -64.249621
   0.92340    -64.249622
   0.94351    -64.249621
   0.96362    -64.249623
   0.98374    -64.249622
   1.00385    -64.249623
   1.02396    -64.249625
   1.04408    -64.249625
   1.04408    -64.249625
   1.08430    -64.249621
   1.12453    -64.249620
   1.16476    -64.249616
   1.20499    -64.249608
   1.24521    -64.249601
   1.28544    -64.249594
   1.32567    -64.249582
   1.36590    -64.249571
   1.40612    -64.249559
   1.44635    -64.249546
   1.48658    -64.249531
   1.52680    -64.249517
   1.56703    -64.249505
   1.60726    -64.249493
   1.64749    -64.249483
   1.68771    -64.249479
   1.72794    -64.249474
   1.76817    -64.249471
   1.80840    -64.249471
   1.80840    -64.249471
   1.82606    -64.249469
   1.84372    -64.249468
   1.86138    -64.249467
   1.87904    -64.249467
   1.89671    -64.249467
   1.91437    -64.249462
   1.93203    -64.249463
   1.94969    -64.249467
   1.96736    -64.249467
   1.98502    -64.249467
   2.00268    -64.249469
   2.02034    -64.249471
   2.03800    -64.249469
   2.05567    -64.249468
   2.07333    -64.249468
   2.09099    -64.249468
   2.10865    -64.249468
   2.12632    -64.249470
   2.14398    -64.249470
   2.14398    -64.249470
   2.17882    -64.249474
   2.21365    -64.249481
   2.24849    -64.249487
   2.28333    -64.249493
   2.31817    -64.249499
   2.35300    -64.249508
   2.38784    -64.249518
   2.42268    -64.249529
   2.45752    -64.249541
   2.49236    -64.249548
   2.52719    -64.249560
   2.56203    -64.249570
   2.59687    -64.249579
   2.63171    -64.249589
   2.66655    -64.249599
   2.70138    -64.249604
   2.73622    -64.249609
   2.77106    -64.249615
   2.80590    -64.249614
   2.80590    -64.249614
   2.82601    -64.249615
   2.84612    -64.249616
   2.86624    -64.249615
   2.88635    -64.249616
   2.90646    -64.249617
   2.92658    -64.249620
   2.94669    -64.249619
   2.96681    -64.249621
   2.98692    -64.249621
   3.00703    -64.249620
   3.02715    -64.249622
   3.04726    -64.249624
   3.06737    -64.249624
   3.08749    -64.249625
   3.10760    -64.249628
   3.12771    -64.249629
   3.14783    -64.249628
   3.16794    -64.249631
   3.18806    -64.249631
   3.18806    -64.249631
   3.22828    -64.249627
   3.26851    -64.249625
   3.30874    -64.249623
   3.34896    -64.249620
   3.38919    -64.249608
   3.42942    -64.249600
   3.46965    -64.249590
   3.50987    -64.249576
   3.55010    -64.249565
   3.59033    -64.249551
   3.63056    -64.249533
   3.67078    -64.249522
   3.71101    -64.249510
   3.75124    -64.249497
   3.79146    -64.249489
   3.83169    -64.249482
   3.87192    -64.249475
   3.91215    -64.249468
   3.95237    -64.249470
   3.95237    -64.249615
   3.97004    -64.249613
   3.98770    -64.249613
   4.00536    -64.249613
   4.02302    -64.249614
   4.04068    -64.249617
   4.05835    -64.249617
   4.07601    -64.249613
   4.09367    -64.249615
   4.11133    -64.249616
   4.12900    -64.249614
   4.14666    -64.249609
   4.16432    -64.249609
   4.18198    -64.249609
   4.19964    -64.249612
   4.21731    -64.249613
   4.23497    -64.249613
   4.25263    -64.249613
   4.27029    -64.249612
   4.28796    -64.249614
 
# Band-Index    4
   4.28796    -38.282508
   4.27029    -38.282507
   4.25263    -38.282513
   4.23497    -38.282512
   4.21731    -38.282508
   4.19964    -38.282492
   4.18198    -38.282502
   4.16432    -38.282511
   4.14666    -38.282503
   4.12900    -38.282501
   4.11133    -38.282498
   4.09367    -38.282499
   4.07601    -38.282493
   4.05835    -38.282506
   4.04068    -38.282500
   4.02302    -38.282495
   4.00536    -38.282497
   3.98770    -38.282497
   3.97004    -38.282502
   3.95237    -38.282494
   3.95237    -38.306964
   3.91215    -38.306078
   3.87192    -38.304970
   3.83169    -38.304282
   3.79146    -38.303337
   3.75124    -38.302139
   3.71101    -38.300692
   3.67078    -38.299029
   3.63056    -38.297169
   3.59033    -38.295119
   3.55010    -38.292915
   3.50987    -38.290592
   3.46965    -38.288176
   3.42942    -38.285692
   3.38919    -38.283170
   3.34896    -38.280649
   3.30874    -38.278145
   3.26851    -38.275694
   3.22828    -38.273335
   3.18806    -38.271125
   3.18806    -38.271125
   3.16794    -38.272173
   3.14783    -38.273205
   3.12771    -38.274204
   3.10760    -38.275153
   3.08749    -38.276054
   3.06737    -38.276901
   3.04726    -38.277698
   3.02715    -38.278441
   3.00703    -38.279126
   2.98692    -38.279761
   2.96681    -38.280333
   2.94669    -38.280832
   2.92658    -38.281267
   2.90646    -38.281641
   2.88635    -38.281953
   2.86624    -38.282194
   2.84612    -38.282368
   2.82601    -38.282472
   2.80590    -38.282508
   2.80590    -38.282508
   2.77106    -38.282816
   2.73622    -38.283696
   2.70138    -38.285014
   2.66655    -38.286631
   2.63171    -38.288440
   2.59687    -38.290319
   2.56203    -38.292220
   2.52719    -38.294096
   2.49236    -38.295893
   2.45752    -38.297592
   2.42268    -38.299164
   2.38784    -38.300595
   2.35300    -38.301876
   2.31817    -38.302973
   2.28333    -38.303876
   2.24849    -38.304590
   2.21365    -38.305107
   2.17882    -38.306296
   2.14398    -38.306964
   2.14398    -38.306964
   2.12632    -38.306966
   2.10865    -38.306952
   2.09099    -38.306952
   2.07333    -38.306952
   2.05567    -38.306952
   2.03800    -38.306963
   2.02034    -38.306965
   2.00268    -38.306959
   1.98502    -38.306959
   1.96736    -38.306955
   1.94969    -38.306955
   1.93203    -38.306936
   1.91437    -38.306936
   1.89671    -38.306947
   1.87904    -38.306947
   1.86138    -38.306947
   1.84372    -38.306945
   1.82606    -38.306951
   1.80840    -38.306952
   1.80840    -38.306952
   1.76817    -38.306079
   1.72794    -38.304988
   1.68771    -38.304295
   1.64749    -38.303340
   1.60726    -38.302123
   1.56703    -38.300668
   1.52680    -38.299007
   1.48658    -38.297145
   1.44635    -38.295104
   1.40612    -38.292916
   1.36590    -38.290592
   1.32567    -38.288184
   1.28544    -38.285695
   1.24521    -38.283174
   1.20499    -38.280650
   1.16476    -38.278148
   1.12453    -38.275698
   1.08430    -38.273331
   1.04408    -38.271125
   1.04408    -38.271125
   1.02396    -38.272170
   1.00385    -38.273202
   0.98374    -38.274193
   0.96362    -38.275142
   0.94351    -38.276048
   0.92340    -38.276905
   0.90328    -38.277707
   0.88317    -38.278441
   0.86305    -38.279129
   0.84294    -38.279759
   0.82283    -38.280321
   0.80271    -38.280823
   0.78260    -38.281264
   0.76249    -38.281636
   0.74237    -38.281948
   0.72226    -38.282181
   0.70215    -38.282359
   0.68203    -38.282461
   0.66192    -38.282494
   0.66192    -38.282494
   0.62708    -38.282807
   0.59224    -38.283689
   0.55741    -38.285012
   0.52257    -38.286638
   0.48773    -38.288430
   0.45289    -38.290298
   0.41805    -38.292206
   0.38322    -38.294075
   0.34838    -38.295875
   0.31354    -38.297582
   0.27870    -38.299155
   0.24386    -38.300587
   0.20903    -38.301858
   0.17419    -38.302964
   0.13935    -38.303881
   0.10451    -38.304606
   0.06968    -38.305127
   0.03484    -38.306294
   0.00000    -38.306952
 
# Band-Index    5
   0.00000    -38.305549
   0.03484    -38.305442
   0.06968    -38.304361
   0.10451    -38.301219
   0.13935    -38.297010
   0.17419    -38.292025
   0.20903    -38.286708
   0.24386    -38.281716
   0.27870    -38.277693
   0.31354    -38.274833
   0.34838    -38.272938
   0.38322    -38.271673
   0.41805    -38.270829
   0.45289    -38.270238
   0.48773    -38.269819
   0.52257    -38.269519
   0.55741    -38.269310
   0.59224    -38.269173
   0.62708    -38.269093
   0.66192    -38.269067
   0.66192    -38.269067
   0.68203    -38.268835
   0.70215    -38.268150
   0.72226    -38.267006
   0.74237    -38.265427
   0.76249    -38.263420
   0.78260    -38.261013
   0.80271    -38.261413
   0.82283    -38.261912
   0.84294    -38.262478
   0.86305    -38.263101
   0.88317    -38.263789
   0.90328    -38.264534
   0.92340    -38.265325
   0.94351    -38.266175
   0.96362    -38.267073
   0.98374    -38.268020
   1.00385    -38.269006
   1.02396    -38.270041
   1.04408    -38.271088
   1.04408    -38.271088
   1.08430    -38.268878
   1.12453    -38.266519
   1.16476    -38.264078
   1.20499    -38.261569
   1.24521    -38.259040
   1.28544    -38.256522
   1.32567    -38.254065
   1.36590    -38.251657
   1.40612    -38.249340
   1.44635    -38.256705
   1.48658    -38.264531
   1.52680    -38.272316
   1.56703    -38.279971
   1.60726    -38.287265
   1.64749    -38.293845
   1.68771    -38.299364
   1.72794    -38.303513
   1.76817    -38.305406
   1.80840    -38.305549
   1.80840    -38.305549
   1.82606    -38.305547
   1.84372    -38.305546
   1.86138    -38.305542
   1.87904    -38.305541
   1.89671    -38.305540
   1.91437    -38.305520
   1.93203    -38.305520
   1.94969    -38.305521
   1.96736    -38.305513
   1.98502    -38.305511
   2.00268    -38.305511
   2.02034    -38.305499
   2.03800    -38.305496
   2.05567    -38.305511
   2.07333    -38.305529
   2.09099    -38.305528
   2.10865    -38.305515
   2.12632    -38.305514
   2.14398    -38.305541
   2.14398    -38.305541
   2.17882    -38.305412
   2.21365    -38.304366
   2.24849    -38.301223
   2.28333    -38.297021
   2.31817    -38.292034
   2.35300    -38.286716
   2.38784    -38.281726
   2.42268    -38.277700
   2.45752    -38.274845
   2.49236    -38.272933
   2.52719    -38.271679
   2.56203    -38.270818
   2.59687    -38.270225
   2.63171    -38.269797
   2.66655    -38.269504
   2.70138    -38.269290
   2.73622    -38.269150
   2.77106    -38.269078
   2.80590    -38.269044
   2.80590    -38.269044
   2.82601    -38.268819
   2.84612    -38.268137
   2.86624    -38.266996
   2.88635    -38.265427
   2.90646    -38.263424
   2.92658    -38.261027
   2.94669    -38.261421
   2.96681    -38.261925
   2.98692    -38.262479
   3.00703    -38.263098
   3.02715    -38.263782
   3.04726    -38.264522
   3.06737    -38.265317
   3.08749    -38.266167
   3.10760    -38.267071
   3.12771    -38.268017
   3.14783    -38.269012
   3.16794    -38.270046
   3.18806    -38.271088
   3.18806    -38.271088
   3.22828    -38.268879
   3.26851    -38.266513
   3.30874    -38.264063
   3.34896    -38.261563
   3.38919    -38.259026
   3.42942    -38.256516
   3.46965    -38.254038
   3.50987    -38.251623
   3.55010    -38.249317
   3.59033    -38.256727
   3.63056    -38.264533
   3.67078    -38.272324
   3.71101    -38.279978
   3.75124    -38.287271
   3.79146    -38.293857
   3.83169    -38.299373
   3.87192    -38.303514
   3.91215    -38.305380
   3.95237    -38.305541
   3.95237    -38.269067
   3.97004    -38.269061
   3.98770    -38.269062
   4.00536    -38.269062
   4.02302    -38.269060
   4.04068    -38.269064
   4.05835    -38.269058
   4.07601    -38.269053
   4.09367    -38.269054
   4.11133    -38.269055
   4.12900    -38.269053
   4.14666    -38.269041
   4.16432    -38.269041
   4.18198    -38.269042
   4.19964    -38.269047
   4.21731    -38.269048
   4.23497    -38.269045
   4.25263    -38.269045
   4.27029    -38.269041
   4.28796    -38.269044
 
# Band-Index    6
   4.28796    -38.259769
   4.27029    -38.259765
   4.25263    -38.259766
   4.23497    -38.259766
   4.21731    -38.259765
   4.19964    -38.259755
   4.18198    -38.259754
   4.16432    -38.259758
   4.14666    -38.259754
   4.12900    -38.259757
   4.11133    -38.259761
   4.09367    -38.259758
   4.07601    -38.259751
   4.05835    -38.259767
   4.04068    -38.259760
   4.02302    -38.259756
   4.00536    -38.259753
   3.98770    -38.259753
   3.97004    -38.259756
   3.95237    -38.259755
   3.95237    -38.261267
   3.91215    -38.261092
   3.87192    -38.260690
   3.83169    -38.260016
   3.79146    -38.259072
   3.75124    -38.257851
   3.71101    -38.256372
   3.67078    -38.254636
   3.63056    -38.252632
   3.59033    -38.250412
   3.55010    -38.248856
   3.50987    -38.245249
   3.46965    -38.242348
   3.42942    -38.239261
   3.38919    -38.236770
   3.34896    -38.236786
   3.30874    -38.236775
   3.26851    -38.236778
   3.22828    -38.236780
   3.18806    -38.236786
   3.18806    -38.236786
   3.16794    -38.236785
   3.14783    -38.236782
   3.12771    -38.236785
   3.10760    -38.236787
   3.08749    -38.236780
   3.06737    -38.236776
   3.04726    -38.240089
   3.02715    -38.244055
   3.00703    -38.247933
   2.98692    -38.251645
   2.96681    -38.255098
   2.94669    -38.258236
   2.92658    -38.260983
   2.90646    -38.260613
   2.88635    -38.260310
   2.86624    -38.260072
   2.84612    -38.259906
   2.82601    -38.259803
   2.80590    -38.259769
   2.80590    -38.259769
   2.77106    -38.259459
   2.73622    -38.258569
   2.70138    -38.257244
   2.66655    -38.255627
   2.63171    -38.253832
   2.59687    -38.251942
   2.56203    -38.250043
   2.52719    -38.248177
   2.49236    -38.246371
   2.45752    -38.244674
   2.42268    -38.243954
   2.38784    -38.250477
   2.35300    -38.254825
   2.31817    -38.257531
   2.28333    -38.259180
   2.24849    -38.260202
   2.21365    -38.260809
   2.17882    -38.261133
   2.14398    -38.261267
   2.14398    -38.261267
   2.12632    -38.261265
   2.10865    -38.261255
   2.09099    -38.261258
   2.07333    -38.261258
   2.05567    -38.261258
